"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"COX7A2.1",2.89449733291456e-06,-0.672686535725222,1,1,0.0346818670429822,"SKOV3","COX7A2"
"H3.7",2.89449733291456e-06,-0.816557485264178,1,1,0.0346818670429822,"SKOV3","H3.7"
"PPIB.1",2.89449733291456e-06,-0.521506555027122,1,1,0.0346818670429822,"SKOV3","PPIB"
"RRM1",2.89449733291456e-06,-0.304382680100825,1,1,0.0346818670429822,"SKOV3","RRM1"
"RRM2B",2.89449733291456e-06,-0.276878487084846,1,1,0.0346818670429822,"SKOV3","RRM2B"
"SBSPON",2.89449733291456e-06,1.18352899931601,1,1,0.0346818670429822,"SKOV3","SBSPON"
"SLC25A12",2.89449733291456e-06,-0.404424681692592,1,1,0.0346818670429822,"SKOV3","SLC25A12"
"SQLE.1",2.89449733291456e-06,-0.203291822949607,1,1,0.0346818670429822,"SKOV3","SQLE"
"TIMELESS",2.89449733291456e-06,-0.148204716090332,1,1,0.0346818670429822,"SKOV3","TIMELESS"
"VAPA",2.89449733291456e-06,-0.395521772173156,1,1,0.0346818670429822,"SKOV3","VAPA"
"CDKN2AIP",3.00820592493577e-06,-0.219456468748782,1,1,0.0360443233925804,"SKOV3","CDKN2AIP"
"PARP4.1",3.00820592493577e-06,-0.413215113411626,1,1,0.0360443233925804,"SKOV3","PARP4"
"TMF1.1",3.00820592493577e-06,-0.271216352247736,1,1,0.0360443233925804,"SKOV3","TMF1"
"CAV2",3.12619308478331e-06,1.93317283486535,1,1,0.0374580455418736,"SKOV3","CAV2"
"EDC3",3.12619308478331e-06,-0.173681328360047,1,1,0.0374580455418736,"SKOV3","EDC3"
"EZR",3.12619308478331e-06,-0.665634412292746,1,1,0.0374580455418736,"SKOV3","EZR"
"FMOD.1",3.12619308478331e-06,0.784627019423121,1,1,0.0374580455418736,"SKOV3","FMOD"
"GFUS.1",3.12619308478331e-06,-0.539308838052301,1,1,0.0374580455418736,"SKOV3","GFUS"
"GSDMD.1",3.12619308478331e-06,-0.453391996481606,1,1,0.0374580455418736,"SKOV3","GSDMD"
"MAN2B1.1",3.12619308478331e-06,-0.219488136531424,1,1,0.0374580455418736,"SKOV3","MAN2B1"
"MRPL9.1",3.12619308478331e-06,-0.403157335276849,1,1,0.0374580455418736,"SKOV3","MRPL9"
"NT5DC1",3.12619308478331e-06,-0.50162239449839,1,1,0.0374580455418736,"SKOV3","NT5DC1"
"ORMDL2.1",3.12619308478331e-06,-0.180149193595462,1,1,0.0374580455418736,"SKOV3","ORMDL2"
"P4HTM.1",3.12619308478331e-06,-0.148673945974921,1,1,0.0374580455418736,"SKOV3","P4HTM"
"PAPLN",3.12619308478331e-06,1.15407583932754,1,1,0.0374580455418736,"SKOV3","PAPLN"
"SDF2",3.12619308478331e-06,-0.473002517627368,1,1,0.0374580455418736,"SKOV3","SDF2"
"SLC30A1",3.12619308478331e-06,-0.200803796197366,1,1,0.0374580455418736,"SKOV3","SLC30A1"
"TNS3.1",3.12619308478331e-06,-0.349987469381097,1,1,0.0374580455418736,"SKOV3","TNS3"
"TOE1",3.12619308478331e-06,-0.11847589433571,1,1,0.0374580455418736,"SKOV3","TOE1"
"ENAH",3.2484373845526e-06,-0.409295614471714,1,1,0.0389227767417092,"SKOV3","ENAH"
"COQ7",3.24861214641223e-06,-0.357867260574986,1,1,0.0389248707383113,"SKOV3","COQ7"
"ETFB",3.24861214641223e-06,-0.464688914152703,1,1,0.0389248707383113,"SKOV3","ETFB"
"HP",3.24861214641223e-06,1.11422761874986,1,1,0.0389248707383113,"SKOV3","HP"
"HSD17B4.1",3.24861214641223e-06,-0.451727530460894,1,1,0.0389248707383113,"SKOV3","HSD17B4"
"MRPL22.1",3.24861214641223e-06,-0.202240588715134,1,1,0.0389248707383113,"SKOV3","MRPL22"
"PLPP1",3.24861214641223e-06,1.28211766970479,1,1,0.0389248707383113,"SKOV3","PLPP1"
"RRP36",3.24861214641223e-06,-0.224239105777186,1,1,0.0389248707383113,"SKOV3","RRP36"
"SLC12A9.1",3.24861214641223e-06,-0.175880763016241,1,1,0.0389248707383113,"SKOV3","SLC12A9"
"SLC25A10.1",3.24861214641223e-06,-0.576367593151716,1,1,0.0389248707383113,"SKOV3","SLC25A10"
"SMPDL3B",3.24861214641223e-06,-0.512540170620731,1,1,0.0389248707383113,"SKOV3","SMPDL3B"
"UBE2G1",3.24861214641223e-06,-0.38451627888714,1,1,0.0389248707383113,"SKOV3","UBE2G1"
"FYTTD1",3.37562163855373e-06,-0.252051039174379,1,1,0.0404466984731508,"SKOV3","FYTTD1"
"GOPC.1",3.37562163855373e-06,-0.362910523010655,1,1,0.0404466984731508,"SKOV3","GOPC"
"HEATR6",3.37562163855373e-06,-0.145867848338872,1,1,0.0404466984731508,"SKOV3","HEATR6"
"HLTF",3.37562163855373e-06,-0.268561652713052,1,1,0.0404466984731508,"SKOV3","HLTF"
"MRPS11.1",3.37562163855373e-06,-0.111686141607132,1,1,0.0404466984731508,"SKOV3","MRPS11"
"PPWD1",3.37562163855373e-06,-0.180008565228047,1,1,0.0404466984731508,"SKOV3","PPWD1"
"RTN4IP1",3.37562163855373e-06,-0.303049907520863,1,1,0.0404466984731508,"SKOV3","RTN4IP1"
"SUPT4H1",3.37562163855373e-06,-0.478380976384442,1,1,0.0404466984731508,"SKOV3","SUPT4H1"
"TTR",3.37562163855373e-06,0.69584385422538,1,1,0.0404466984731508,"SKOV3","TTR"
"CHD2",3.50738544937008e-06,-0.316542827525638,1,1,0.0420254924543522,"SKOV3","CHD2"
"CSNK1A1.1",3.50738544937008e-06,-0.334314486109286,1,1,0.0420254924543522,"SKOV3","CSNK1A1"
"GOSR1",3.50738544937008e-06,-0.204804712905786,1,1,0.0420254924543522,"SKOV3","GOSR1"
"GUK1.1",3.50738544937008e-06,-0.241045693054988,1,1,0.0420254924543522,"SKOV3","GUK1"
"IDH1",3.50738544937008e-06,-0.653223894464149,1,1,0.0420254924543522,"SKOV3","IDH1"
"IGHV4.28",3.50738544937008e-06,1.17102783287385,1,1,0.0420254924543522,"SKOV3","IGHV4.28"
"LLGL2.1",3.50738544937008e-06,-0.347473251754079,1,1,0.0420254924543522,"SKOV3","LLGL2"
"LPCAT4",3.50738544937008e-06,-0.127462752152424,1,1,0.0420254924543522,"SKOV3","LPCAT4"
"METTL13",3.50738544937008e-06,-0.207544018280439,1,1,0.0420254924543522,"SKOV3","METTL13"
"MOB1A",3.50738544937008e-06,-0.4671047116652,1,1,0.0420254924543522,"SKOV3","MOB1A"
"MX1.1",3.50738544937008e-06,-1.233409957343,1,1,0.0420254924543522,"SKOV3","MX1"
"NDRG3",3.50738544937008e-06,-0.27641143457789,1,1,0.0420254924543522,"SKOV3","NDRG3"
"NFYC",3.50738544937008e-06,-0.197440511643806,1,1,0.0420254924543522,"SKOV3","NFYC"
"PLPP6.1",3.50738544937008e-06,0.197750705889254,1,1,0.0420254924543522,"SKOV3","PLPP6"
"SVBP",3.50738544937008e-06,0.123737662872032,1,1,0.0420254924543522,"SKOV3","SVBP"
"SYNGR2.1",3.50738544937008e-06,-0.616847839211841,1,1,0.0420254924543522,"SKOV3","SYNGR2"
"ARHGEF5.1",3.6440729959178e-06,-0.191468856499432,1,1,0.043663282637087,"SKOV3","ARHGEF5"
"CCNY",3.6440729959178e-06,-0.188940972639728,1,1,0.043663282637087,"SKOV3","CCNY"
"MAD1L1",3.6440729959178e-06,-0.217415241193101,1,1,0.043663282637087,"SKOV3","MAD1L1"
"RABAC1",3.6440729959178e-06,-0.303413288934132,1,1,0.043663282637087,"SKOV3","RABAC1"
"TDP1",3.6440729959178e-06,-0.287927583739509,1,1,0.043663282637087,"SKOV3","TDP1"
"TIGAR",3.6440729959178e-06,-0.366172164687334,1,1,0.043663282637087,"SKOV3","TIGAR"
"TMEM165.1",3.6440729959178e-06,-0.595261046041662,1,1,0.043663282637087,"SKOV3","TMEM165"
"ATP6V0D1",3.78585939854526e-06,-0.324519587326049,1,1,0.0453621673133694,"SKOV3","ATP6V0D1"
"BRIX1",3.78585939854526e-06,-0.361672840823962,1,1,0.0453621673133694,"SKOV3","BRIX1"
"ERGIC2.1",3.78585939854526e-06,-0.300733715673643,1,1,0.0453621673133694,"SKOV3","ERGIC2"
"FTSJ1.1",3.78585939854526e-06,0.282526377656925,1,1,0.0453621673133694,"SKOV3","FTSJ1"
"HAX1",3.78585939854526e-06,-0.171768667594802,1,1,0.0453621673133694,"SKOV3","HAX1"
"LAMA5.1",3.78585939854526e-06,0.769783074881809,1,1,0.0453621673133694,"SKOV3","LAMA5"
"NUDCD1.1",3.78585939854526e-06,-0.534139764720115,1,1,0.0453621673133694,"SKOV3","NUDCD1"
"PNISR",3.78585939854526e-06,-0.152410667270361,1,1,0.0453621673133694,"SKOV3","PNISR"
"PPP1CC",3.78585939854526e-06,-0.278175655570717,1,1,0.0453621673133694,"SKOV3","PPP1CC"
"SDAD1",3.78585939854526e-06,-0.17535119014478,1,1,0.0453621673133694,"SKOV3","SDAD1"
"TMEM97",3.78585939854526e-06,-0.36556619781089,1,1,0.0453621673133694,"SKOV3","TMEM97"
"DCAF8",3.93292566035337e-06,-0.212678461446429,1,1,0.0471243152623541,"SKOV3","DCAF8"
"DHCR24.1",3.93292566035337e-06,-1.02714470857564,1,1,0.0471243152623541,"SKOV3","DHCR24"
"EHHADH.1",3.93292566035337e-06,-0.306952434617209,1,1,0.0471243152623541,"SKOV3","EHHADH"
"NDUFAF6.1",3.93292566035337e-06,-0.416420704553576,1,1,0.0471243152623541,"SKOV3","NDUFAF6"
"PPFIBP1.1",3.93292566035337e-06,-0.351523555982128,1,1,0.0471243152623541,"SKOV3","PPFIBP1"
"ZNF384",3.93292566035337e-06,-0.195403824417829,1,1,0.0471243152623541,"SKOV3","ZNF384"
"ARID2",4.08545885185161e-06,-0.174240219106868,1,1,0.048951967962886,"SKOV3","ARID2"
"BPNT2",4.08545885185161e-06,-0.420785559472217,1,1,0.048951967962886,"SKOV3","BPNT2"
"ETFA",4.08545885185161e-06,-0.534591937271668,1,1,0.048951967962886,"SKOV3","ETFA"
"HTRA2",4.08545885185161e-06,-0.307927339121613,1,1,0.048951967962886,"SKOV3","HTRA2"
"OAS3.1",4.08545885185161e-06,-0.770623923494455,1,1,0.048951967962886,"SKOV3","OAS3"
"PRKAA1",4.08545885185161e-06,-0.200052035965375,1,1,0.048951967962886,"SKOV3","PRKAA1"
"PRKAG1",4.08545885185161e-06,-0.256860090523857,1,1,0.048951967962886,"SKOV3","PRKAG1"
"RB1",4.08545885185161e-06,-0.313680644829924,1,1,0.048951967962886,"SKOV3","RB1"
"SFXN2",4.08545885185161e-06,-0.550082048751626,1,1,0.048951967962886,"SKOV3","SFXN2"
"SMC4",4.08545885185161e-06,-0.431716666452583,1,1,0.048951967962886,"SKOV3","SMC4"
"TIMM8B.1",4.08545885185161e-06,-0.464099392674676,1,1,0.048951967962886,"SKOV3","TIMM8B"
"TMEM33",4.08545885185161e-06,-0.395283205026926,1,1,0.048951967962886,"SKOV3","TMEM33"
"ANKZF1",4.24365230094386e-06,-0.343471795414483,1,1,0.0508474418699093,"SKOV3","ANKZF1"
"CHD1L",4.24365230094386e-06,-0.173337472976162,1,1,0.0508474418699093,"SKOV3","CHD1L"
"FOCAD",4.24365230094386e-06,-0.231120081569823,1,1,0.0508474418699093,"SKOV3","FOCAD"
"MAD2L1",4.24365230094386e-06,-0.257051184516992,1,1,0.0508474418699093,"SKOV3","MAD2L1"
"PREP",4.24365230094386e-06,-0.36357979018242,1,1,0.0508474418699093,"SKOV3","PREP"
"UQCRC1.1",4.24365230094386e-06,-0.521243833587078,1,1,0.0508474418699093,"SKOV3","UQCRC1"
"CP",4.40770578838215e-06,0.689220620218788,1,1,0.0528131307563949,"SKOV3","CP"
"EMCN",4.40770578838215e-06,1.79956637056591,1,1,0.0528131307563949,"SKOV3","EMCN"
"IFI30.1",4.40770578838215e-06,-0.563314911611283,1,1,0.0528131307563949,"SKOV3","IFI30"
"MT.ATP6",4.40770578838215e-06,-0.54063945681503,1,1,0.0528131307563949,"SKOV3","MT.ATP6"
"SYAP1.1",4.40770578838215e-06,-0.401690632744609,1,1,0.0528131307563949,"SKOV3","SYAP1"
"TRPT1",4.40770578838215e-06,-0.297153195883816,1,1,0.0528131307563949,"SKOV3","TRPT1"
"APOC3",4.5778257488289e-06,1.02389730363173,1,1,0.0548515081224679,"SKOV3","APOC3"
"ATP5F1D",4.5778257488289e-06,-0.513671889867419,1,1,0.0548515081224679,"SKOV3","ATP5F1D"
"CASP6",4.5778257488289e-06,-0.352463753692683,1,1,0.0548515081224679,"SKOV3","CASP6"
"EPS15L1",4.5778257488289e-06,-0.254941269313288,1,1,0.0548515081224679,"SKOV3","EPS15L1"
"H2AC4",4.5778257488289e-06,-1.05541184449364,1,1,0.0548515081224679,"SKOV3","H2AC4"
"LAMTOR1.1",4.5778257488289e-06,-0.26090448713155,1,1,0.0548515081224679,"SKOV3","LAMTOR1"
"PCBP3",4.5778257488289e-06,-0.79151244000552,1,1,0.0548515081224679,"SKOV3","PCBP3"
"RNPEP",4.5778257488289e-06,-0.380199517416093,1,1,0.0548515081224679,"SKOV3","RNPEP"
"SLC30A7.1",4.5778257488289e-06,-0.246053532633081,1,1,0.0548515081224679,"SKOV3","SLC30A7"
"SMYD5",4.5778257488289e-06,-0.159289138383938,1,1,0.0548515081224679,"SKOV3","SMYD5"
"SPIN1",4.5778257488289e-06,-0.20688942678192,1,1,0.0548515081224679,"SKOV3","SPIN1"
"TMA7",4.5778257488289e-06,-0.769647726725831,1,1,0.0548515081224679,"SKOV3","TMA7"
"C17orf58.1",4.75422547767154e-06,2.36898911770455,1,1,0.0569651296734603,"SKOV3","C17orf58"
"CBR3",4.75422547767154e-06,0.718077965947612,1,1,0.0569651296734603,"SKOV3","CBR3"
"EPHX4.1",4.75422547767154e-06,-0.144283794287809,1,1,0.0569651296734603,"SKOV3","EPHX4"
"MIA2.1",4.75422547767154e-06,-0.241544260170208,1,1,0.0569651296734603,"SKOV3","MIA2"
"RARS2.1",4.75422547767154e-06,-0.129681012235739,1,1,0.0569651296734603,"SKOV3","RARS2"
"RPL36AL.1",4.75422547767154e-06,-1.20063935029844,1,1,0.0569651296734603,"SKOV3","RPL36AL"
"SFRP1.1",4.75422547767154e-06,1.89352901180976,1,1,0.0569651296734603,"SKOV3","SFRP1"
"SLC4A2",4.75422547767154e-06,-0.43462563022302,1,1,0.0569651296734603,"SKOV3","SLC4A2"
"TMEM230",4.75422547767154e-06,-0.461444901680114,1,1,0.0569651296734603,"SKOV3","TMEM230"
"CAB39L.1",4.9371253437368e-06,0.998301765010706,1,1,0.0591566358686543,"SKOV3","CAB39L"
"EIF1B",4.9371253437368e-06,-0.103948691246609,1,1,0.0591566358686543,"SKOV3","EIF1B"
"ESRP2",4.9371253437368e-06,-0.219434871249926,1,1,0.0591566358686543,"SKOV3","ESRP2"
"FBXO21",4.9371253437368e-06,-0.311276037569248,1,1,0.0591566358686543,"SKOV3","FBXO21"
"GOLGA4.1",4.9371253437368e-06,-0.266497581812065,1,1,0.0591566358686543,"SKOV3","GOLGA4"
"HADHB.1",4.9371253437368e-06,-0.443245742598923,1,1,0.0591566358686543,"SKOV3","HADHB"
"IGF2R",4.9371253437368e-06,-0.37965266678494,1,1,0.0591566358686543,"SKOV3","IGF2R"
"IGLV1.51",4.9371253437368e-06,0.973841325520154,1,1,0.0591566358686543,"SKOV3","IGLV1.51"
"LSM14A",4.9371253437368e-06,-0.3191772893548,1,1,0.0591566358686543,"SKOV3","LSM14A"
"MRPL54.1",4.9371253437368e-06,-0.198918881844833,1,1,0.0591566358686543,"SKOV3","MRPL54"
"TJP2.1",4.9371253437368e-06,-0.472857183729762,1,1,0.0591566358686543,"SKOV3","TJP2"
"TSG101.1",4.9371253437368e-06,-0.220665131483418,1,1,0.0591566358686543,"SKOV3","TSG101"
"ZC3HAV1.1",4.9371253437368e-06,-0.259526421154321,1,1,0.0591566358686543,"SKOV3","ZC3HAV1"
"ARL8A",5.12675300805453e-06,-0.300218661728783,1,1,0.0614287545425094,"SKOV3","ARL8A"
"HPR",5.12675300805453e-06,0.829877316019019,1,1,0.0614287545425094,"SKOV3","HPR"
"RALA",5.12675300805453e-06,-0.393814974582507,1,1,0.0614287545425094,"SKOV3","RALA"
"SLC39A7.1",5.12675300805453e-06,-0.836967545744696,1,1,0.0614287545425094,"SKOV3","SLC39A7"
"VPS45",5.12675300805453e-06,-0.204365768975733,1,1,0.0614287545425094,"SKOV3","VPS45"
"CFHR5",5.32334364882481e-06,0.97294503713753,1,1,0.0637843036002188,"SKOV3","CFHR5"
"EHMT2",5.32334364882481e-06,-0.151027541398441,1,1,0.0637843036002188,"SKOV3","EHMT2"
"GMPPB.1",5.32334364882481e-06,-0.321389322453217,1,1,0.0637843036002188,"SKOV3","GMPPB"
"MAP2K3",5.32334364882481e-06,-0.273790326459027,1,1,0.0637843036002188,"SKOV3","MAP2K3"
"METTL5",5.32334364882481e-06,0.173664745674524,1,1,0.0637843036002188,"SKOV3","METTL5"
"POLDIP3",5.32334364882481e-06,-0.277807739950985,1,1,0.0637843036002188,"SKOV3","POLDIP3"
"RNASE4",5.32334364882481e-06,1.06399205227182,1,1,0.0637843036002188,"SKOV3","RNASE4"
"USP14",5.32334364882481e-06,-0.40139174623439,1,1,0.0637843036002188,"SKOV3","USP14"
"APOA2.1",5.52714019274489e-06,0.853931585117338,1,1,0.0662261937894692,"SKOV3","APOA2"
"CDK7",5.52714019274489e-06,-0.321271729109483,1,1,0.0662261937894692,"SKOV3","CDK7"
"CHCHD10",5.52714019274489e-06,-0.163330151830034,1,1,0.0662261937894692,"SKOV3","CHCHD10"
"NEPRO",5.52714019274489e-06,0.154094916464643,1,1,0.0662261937894692,"SKOV3","NEPRO"
"SP100",5.52714019274489e-06,-0.384085822421606,1,1,0.0662261937894692,"SKOV3","SP100"
"SPEN",5.52714019274489e-06,-0.165323003623811,1,1,0.0662261937894692,"SKOV3","SPEN"
"SURF2",5.52714019274489e-06,0.280706227741887,1,1,0.0662261937894692,"SKOV3","SURF2"
"UBE2H",5.52714019274489e-06,-0.580655069996062,1,1,0.0662261937894692,"SKOV3","UBE2H"
"UROD",5.52714019274489e-06,-0.452335607126162,1,1,0.0662261937894692,"SKOV3","UROD"
"ZHX2",5.52714019274489e-06,-0.18590829896144,1,1,0.0662261937894692,"SKOV3","ZHX2"
"COX20.1",5.73839355285598e-06,-0.365969215714,1,1,0.0687574315503204,"SKOV3","COX20"
"COX7A2L.1",5.73839355285598e-06,-0.550785831041342,1,1,0.0687574315503204,"SKOV3","COX7A2L"
"ERCC6.1",5.73839355285598e-06,-0.22922958335835,1,1,0.0687574315503204,"SKOV3","ERCC6"
"FERMT2.2",5.73839355285598e-06,0.684968605485459,1,1,0.0687574315503204,"SKOV3","FERMT2"
"NEDD4",5.73839355285598e-06,0.741450133751166,1,1,0.0687574315503204,"SKOV3","NEDD4"
"NT5DC2.1",5.73839355285598e-06,-0.164619349461891,1,1,0.0687574315503204,"SKOV3","NT5DC2"
"PFKP",5.73839355285598e-06,-0.539762084209407,1,1,0.0687574315503204,"SKOV3","PFKP"
"AARS2.1",5.95736287307369e-06,-0.225680850012351,1,1,0.0713811219451689,"SKOV3","AARS2"
"ASF1A",5.95736287307369e-06,-0.267534263884716,1,1,0.0713811219451689,"SKOV3","ASF1A"
"CRYZL1",5.95736287307369e-06,-0.146349838625215,1,1,0.0713811219451689,"SKOV3","CRYZL1"
"DYNLRB1",5.95736287307369e-06,-0.356993839819895,1,1,0.0713811219451689,"SKOV3","DYNLRB1"
"NDUFA11.1",5.95736287307369e-06,-0.26506229614743,1,1,0.0713811219451689,"SKOV3","NDUFA11"
"PLGRKT",5.95736287307369e-06,-0.37034632237056,1,1,0.0713811219451689,"SKOV3","PLGRKT"
"PSMD10",5.95736287307369e-06,-0.299392392749052,1,1,0.0713811219451689,"SKOV3","PSMD10"
"RPS23",5.95736287307369e-06,-0.457569601183789,1,1,0.0713811219451689,"SKOV3","RPS23"
"ATL2.1",6.18431577956834e-06,-0.303424502423277,1,1,0.0741004716707879,"SKOV3","ATL2"
"C6",6.18431577956834e-06,0.756733183809684,1,1,0.0741004716707879,"SKOV3","C6"
"CHCHD2",6.18431577956834e-06,-0.665216384797773,1,1,0.0741004716707879,"SKOV3","CHCHD2"
"DYNLT1",6.18431577956834e-06,-0.39075699633161,1,1,0.0741004716707879,"SKOV3","DYNLT1"
"NTPCR",6.18431577956834e-06,-0.464814151276483,1,1,0.0741004716707879,"SKOV3","NTPCR"
"TARBP1",6.18431577956834e-06,0.139552291857128,1,1,0.0741004716707879,"SKOV3","TARBP1"
"ACBD7",6.41952863916644e-06,-0.399336364165998,1,1,0.0769187921544923,"SKOV3","ACBD7"
"ATP5IF1.1",6.41952863916644e-06,-0.855494122556113,1,1,0.0769187921544923,"SKOV3","ATP5IF1"
"DFFA",6.41952863916644e-06,-0.349171731808952,1,1,0.0769187921544923,"SKOV3","DFFA"
"ELP1.1",6.41952863916644e-06,-0.107596892504411,1,1,0.0769187921544923,"SKOV3","ELP1"
"EXOSC9",6.41952863916644e-06,-0.184377570733175,1,1,0.0769187921544923,"SKOV3","EXOSC9"
"MECOM",6.41952863916644e-06,-0.255300531001142,1,1,0.0769187921544923,"SKOV3","MECOM"
"MGST3",6.41952863916644e-06,-0.603082022347037,1,1,0.0769187921544923,"SKOV3","MGST3"
"RPRD1A",6.41952863916644e-06,-0.302625138752369,1,1,0.0769187921544923,"SKOV3","RPRD1A"
"SEH1L",6.41952863916644e-06,-0.29792028553057,1,1,0.0769187921544923,"SKOV3","SEH1L"
"TAX1BP3.1",6.41952863916644e-06,-0.315079430942045,1,1,0.0769187921544923,"SKOV3","TAX1BP3"
"TGFB1I1.2",6.41952863916644e-06,0.897410091960078,1,1,0.0769187921544923,"SKOV3","TGFB1I1"
"TK1",6.41952863916644e-06,-0.339990773437747,1,1,0.0769187921544923,"SKOV3","TK1"
"TPP2",6.41952863916644e-06,-0.277881696659815,1,1,0.0769187921544923,"SKOV3","TPP2"
"ABCC1",6.66328682494619e-06,-0.172314461349154,1,1,0.0798395027365053,"SKOV3","ABCC1"
"ATP5MF",6.66328682494619e-06,-0.298554745888071,1,1,0.0798395027365053,"SKOV3","ATP5MF"
"HMOX2",6.66328682494619e-06,-0.291825759778947,1,1,0.0798395027365053,"SKOV3","HMOX2"
"IFT27",6.66328682494619e-06,-0.445431505066526,1,1,0.0798395027365053,"SKOV3","IFT27"
"L1RE1",6.66328682494619e-06,-0.788244092076173,1,1,0.0798395027365053,"SKOV3","L1RE1"
"LTBP4",6.66328682494619e-06,0.835458135529667,1,1,0.0798395027365053,"SKOV3","LTBP4"
"MED22",6.66328682494619e-06,0.110608735343332,1,1,0.0798395027365053,"SKOV3","MED22"
"MTAP.1",6.66328682494619e-06,-0.44303444546445,1,1,0.0798395027365053,"SKOV3","MTAP"
"ORC2",6.66328682494619e-06,-0.137967388517154,1,1,0.0798395027365053,"SKOV3","ORC2"
"PACS1",6.66328682494619e-06,-0.194809281176423,1,1,0.0798395027365053,"SKOV3","PACS1"
"PAXX",6.66328682494619e-06,-0.374731797116674,1,1,0.0798395027365053,"SKOV3","PAXX"
"PGM5.1",6.66328682494619e-06,1.74173561505416,1,1,0.0798395027365053,"SKOV3","PGM5"
"RETREG2",6.66328682494619e-06,-0.117623117759057,1,1,0.0798395027365053,"SKOV3","RETREG2"
"SORT1",6.66328682494619e-06,-0.468570521538894,1,1,0.0798395027365053,"SKOV3","SORT1"
"THAP3",6.66328682494619e-06,2.10263497247123,1,1,0.0798395027365053,"SKOV3","THAP3"
"TMED7.1",6.66328682494619e-06,-0.43164839377499,1,1,0.0798395027365053,"SKOV3","TMED7"
"TTC27",6.66328682494619e-06,-0.182174104068095,1,1,0.0798395027365053,"SKOV3","TTC27"
"YEATS2",6.66328682494619e-06,-0.264847765385287,1,1,0.0798395027365053,"SKOV3","YEATS2"
"ACO2",6.91588498920544e-06,-0.516682207140557,1,1,0.0828661339406596,"SKOV3","ACO2"
"BMI1",6.91588498920544e-06,-0.120773625278538,1,1,0.0828661339406596,"SKOV3","BMI1"
"COMMD8",6.91588498920544e-06,-0.140869352627608,1,1,0.0828661339406596,"SKOV3","COMMD8"
"CRTC1",6.91588498920544e-06,-0.119920919838681,1,1,0.0828661339406596,"SKOV3","CRTC1"
"GCC1.1",6.91588498920544e-06,-0.336412688489874,1,1,0.0828661339406596,"SKOV3","GCC1"
"INTS13",6.91588498920544e-06,-0.343687497174905,1,1,0.0828661339406596,"SKOV3","INTS13"
"NUDT19.1",6.91588498920544e-06,-0.242405980781468,1,1,0.0828661339406596,"SKOV3","NUDT19"
"OAT",6.91588498920544e-06,-0.632760106005549,1,1,0.0828661339406596,"SKOV3","OAT"
"SHOC2",6.91588498920544e-06,-0.215698910341225,1,1,0.0828661339406596,"SKOV3","SHOC2"
"TAP2.1",6.91588498920544e-06,-0.675699961978449,1,1,0.0828661339406596,"SKOV3","TAP2"
"TMEM141",6.91588498920544e-06,-0.599011281379606,1,1,0.0828661339406596,"SKOV3","TMEM141"
"UQCC6.1",6.91588498920544e-06,0.162537002610855,1,1,0.0828661339406596,"SKOV3","UQCC6"
"UQCR10.1",6.91588498920544e-06,-0.656436869452092,1,1,0.0828661339406596,"SKOV3","UQCR10"
"FRYL",7.17762734398284e-06,-0.230537793740591,1,1,0.0860023308356024,"SKOV3","FRYL"
"NABP2",7.17762734398284e-06,-0.115030350724596,1,1,0.0860023308356024,"SKOV3","NABP2"
"NCEH1.1",7.17762734398284e-06,-0.466933681957373,1,1,0.0860023308356024,"SKOV3","NCEH1"
"PATJ.1",7.17762734398284e-06,-0.160774741592108,1,1,0.0860023308356024,"SKOV3","PATJ"
"PRKRIP1",7.17762734398284e-06,-0.372537778385057,1,1,0.0860023308356024,"SKOV3","PRKRIP1"
"ARHGEF2",7.44882794931675e-06,-0.372040641765964,1,1,0.0892518564887133,"SKOV3","ARHGEF2"
"BOLA2",7.44882794931675e-06,-0.565146181332882,1,1,0.0892518564887133,"SKOV3","BOLA2"
"CELSR1.1",7.44882794931675e-06,-0.261094637311549,1,1,0.0892518564887133,"SKOV3","CELSR1"
"F11",7.44882794931675e-06,0.918820612976569,1,1,0.0892518564887133,"SKOV3","F11"
"CRYL1",7.72981100943124e-06,0.595319596211007,1,1,0.0926185955150052,"SKOV3","CRYL1"
"HACD3",7.72981100943124e-06,-0.330457318958821,1,1,0.0926185955150052,"SKOV3","HACD3"
"IGLV4.60",7.72981100943124e-06,1.16691844677043,1,1,0.0926185955150052,"SKOV3","IGLV4.60"
"MACF1",7.72981100943124e-06,-0.359026262704742,1,1,0.0926185955150052,"SKOV3","MACF1"
"MTERF4.1",7.72981100943124e-06,0.29823201430597,1,1,0.0926185955150052,"SKOV3","MTERF4"
"PPCS.1",7.72981100943124e-06,-0.506186423896375,1,1,0.0926185955150052,"SKOV3","PPCS"
"UQCRFS1.1",7.72981100943124e-06,-0.42582494248174,1,1,0.0926185955150052,"SKOV3","UQCRFS1"
"ADRM1",8.02091117704076e-06,-0.346546525316458,1,1,0.0961065577233024,"SKOV3","ADRM1"
"CLIC5.1",8.02091117704076e-06,-1.02222217480647,1,1,0.0961065577233024,"SKOV3","CLIC5"
"CNKSR1.1",8.02091117704076e-06,0.299180292065745,1,1,0.0961065577233024,"SKOV3","CNKSR1"
"MKI67",8.02091117704076e-06,-0.66873263841996,1,1,0.0961065577233024,"SKOV3","MKI67"
"NES.1",8.02091117704076e-06,0.807434067088178,1,1,0.0961065577233024,"SKOV3","NES"
